Date, Demand placed by, Demand 
2020-09-09,Demand by customer,0.00
2020-09-10,Demand by supplier,9.05
2020-09-10,Demand by retailer,9.05
2020-09-10,Demand by customer,14.52
2020-09-11,Demand by supplier,12.88
2020-09-11,Demand by retailer,12.88
2020-09-11,Demand by customer,5.10
2020-09-12,Demand by supplier,10.32
2020-09-12,Demand by retailer,10.32
2020-09-12,Demand by customer,1.86
2020-09-13,Demand by supplier,10.77
2020-09-13,Demand by retailer,10.77
2020-09-13,Demand by customer,5.57
2020-09-14,Demand by supplier,9.91
2020-09-14,Demand by retailer,9.91
2020-09-14,Demand by customer,21.60
2020-09-15,Demand by supplier,18.10
2020-09-15,Demand by retailer,18.10
2020-09-15,Demand by customer,13.05
2020-09-16,Demand by supplier,14.56
2020-09-16,Demand by retailer,14.56
2020-09-16,Demand by customer,11.56
2020-09-17,Demand by supplier,12.46
2020-09-17,Demand by retailer,12.46
2020-09-17,Demand by customer,10.52
2020-09-18,Demand by supplier,11.11
2020-09-18,Demand by retailer,11.11
2020-09-18,Demand by customer,16.04
2020-09-19,Demand by supplier,14.56
2020-09-19,Demand by retailer,14.56
2020-09-19,Demand by customer,15.11
2020-09-20,Demand by supplier,14.95
2020-09-20,Demand by retailer,14.95
2020-09-20,Demand by customer,0.53
2020-09-21,Demand by supplier,4.86
2020-09-21,Demand by retailer,4.86
2020-09-21,Demand by customer,8.15
2020-09-22,Demand by supplier,7.16
2020-09-22,Demand by retailer,7.16
2020-09-22,Demand by customer,5.21
2020-09-23,Demand by supplier,5.80
2020-09-23,Demand by retailer,5.80
2020-09-23,Demand by customer,11.39
2020-09-24,Demand by supplier,9.71
2020-09-24,Demand by retailer,9.71
2020-09-24,Demand by customer,9.40
2020-09-25,Demand by supplier,11.98
2020-09-25,Demand by retailer,11.98
2020-09-25,Demand by customer,0.00
2020-09-26,Demand by supplier,14.16
2020-09-26,Demand by retailer,14.16
2020-09-26,Demand by customer,18.06
2020-09-27,Demand by supplier,16.89
2020-09-27,Demand by retailer,16.89
2020-09-27,Demand by customer,11.69
2020-09-28,Demand by supplier,13.25
2020-09-28,Demand by retailer,13.25
2020-09-28,Demand by customer,0.00
2020-09-29,Demand by supplier,9.30
2020-09-29,Demand by retailer,9.30
2020-09-29,Demand by customer,17.99
2020-09-30,Demand by supplier,15.38
2020-09-30,Demand by retailer,15.38
2020-09-30,Demand by customer,10.68
2020-10-01,Demand by supplier,12.09
2020-10-01,Demand by retailer,12.09
2020-10-01,Demand by customer,13.17
2020-10-02,Demand by supplier,12.85
2020-10-02,Demand by retailer,12.85
2020-10-02,Demand by customer,9.99
2020-10-03,Demand by supplier,10.85
2020-10-03,Demand by retailer,10.85
2020-10-03,Demand by customer,10.92
2020-10-04,Demand by supplier,10.90
2020-10-04,Demand by retailer,10.90
2020-10-04,Demand by customer,6.14
2020-10-05,Demand by supplier,7.57
2020-10-05,Demand by retailer,7.57
2020-10-05,Demand by customer,0.00
2020-10-06,Demand by supplier,2.27
2020-10-06,Demand by retailer,2.27
2020-10-06,Demand by customer,5.30
2020-10-07,Demand by supplier,10.76
2020-10-07,Demand by retailer,10.76
2020-10-07,Demand by customer,11.00
2020-10-08,Demand by supplier,14.27
2020-10-08,Demand by retailer,14.27
2020-10-08,Demand by customer,9.97
2020-10-09,Demand by supplier,11.75
2020-10-09,Demand by retailer,11.75
2020-10-09,Demand by customer,14.34
2020-10-10,Demand by supplier,13.56
2020-10-10,Demand by retailer,13.56
2020-10-10,Demand by customer,8.99
2020-10-11,Demand by supplier,11.26
2020-10-11,Demand by retailer,11.26
2020-10-11,Demand by customer,0.00
2020-10-12,Demand by supplier,13.06
2020-10-12,Demand by retailer,13.06
2020-10-12,Demand by customer,14.88
2020-10-13,Demand by supplier,14.33
2020-10-13,Demand by retailer,14.33
2020-10-13,Demand by customer,3.85
2020-10-14,Demand by supplier,9.60
2020-10-14,Demand by retailer,9.60
2020-10-14,Demand by customer,0.02
2020-10-15,Demand by supplier,8.22
2020-10-15,Demand by retailer,8.22
2020-10-15,Demand by customer,7.31
2020-10-16,Demand by supplier,7.68
2020-10-16,Demand by retailer,7.68
2020-10-16,Demand by customer,0.00
2020-10-17,Demand by supplier,8.21
2020-10-17,Demand by retailer,8.21
2020-10-17,Demand by customer,12.13
2020-10-18,Demand by supplier,10.96
2020-10-18,Demand by retailer,10.96
2020-10-18,Demand by customer,2.95
2020-10-19,Demand by supplier,11.95
2020-10-19,Demand by retailer,11.95
2020-10-19,Demand by customer,23.39
2020-10-20,Demand by supplier,19.96
2020-10-20,Demand by retailer,19.96
2020-10-20,Demand by customer,7.75
2020-10-21,Demand by supplier,11.41
2020-10-21,Demand by retailer,11.41
2020-10-21,Demand by customer,5.55
2020-10-22,Demand by supplier,8.42
2020-10-22,Demand by retailer,8.42
2020-10-22,Demand by customer,4.84
2020-10-23,Demand by supplier,10.92
2020-10-23,Demand by retailer,10.92
2020-10-23,Demand by customer,0.00
2020-10-24,Demand by supplier,9.71
2020-10-24,Demand by retailer,9.71
2020-10-24,Demand by customer,3.29
2020-10-25,Demand by supplier,9.37
2020-10-25,Demand by retailer,9.37
2020-10-25,Demand by customer,4.08
2020-10-26,Demand by supplier,8.99
2020-10-26,Demand by retailer,8.99
2020-10-26,Demand by customer,7.12
2020-10-27,Demand by supplier,9.91
2020-10-27,Demand by retailer,9.91
2020-10-27,Demand by customer,0.00
2020-10-28,Demand by supplier,9.92
2020-10-28,Demand by retailer,9.92
2020-10-28,Demand by customer,9.78
2020-10-29,Demand by supplier,11.07
2020-10-29,Demand by retailer,11.07
2020-10-29,Demand by customer,18.68
2020-10-30,Demand by supplier,16.39
2020-10-30,Demand by retailer,16.39
2020-10-30,Demand by customer,6.45
2020-10-31,Demand by supplier,12.33
2020-10-31,Demand by retailer,12.33
2020-10-31,Demand by customer,9.14
2020-11-01,Demand by supplier,11.78
2020-11-01,Demand by retailer,11.78
2020-11-01,Demand by customer,12.57
2020-11-02,Demand by supplier,12.33
2020-11-02,Demand by retailer,12.33
2020-11-02,Demand by customer,3.83
2020-11-03,Demand by supplier,7.41
2020-11-03,Demand by retailer,7.41
2020-11-03,Demand by customer,6.42
2020-11-04,Demand by supplier,10.04
2020-11-04,Demand by retailer,10.04
2020-11-04,Demand by customer,16.37
2020-11-05,Demand by supplier,14.47
2020-11-05,Demand by retailer,14.47
2020-11-05,Demand by customer,10.94
2020-11-06,Demand by supplier,12.00
2020-11-06,Demand by retailer,12.00
2020-11-06,Demand by customer,0.86
2020-11-07,Demand by supplier,4.20
2020-11-07,Demand by retailer,4.20
2020-11-07,Demand by customer,0.00
2020-11-08,Demand by supplier,8.96
2020-11-08,Demand by retailer,8.96
2020-11-08,Demand by customer,24.00
2020-11-09,Demand by supplier,19.49
2020-11-09,Demand by retailer,19.49
2020-11-09,Demand by customer,12.84
2020-11-10,Demand by supplier,14.83
2020-11-10,Demand by retailer,14.83
2020-11-10,Demand by customer,0.00
2020-11-11,Demand by supplier,5.78
2020-11-11,Demand by retailer,5.78
2020-11-11,Demand by customer,10.81
2020-11-12,Demand by supplier,10.26
2020-11-12,Demand by retailer,10.26
2020-11-12,Demand by customer,14.55
2020-11-13,Demand by supplier,13.26
2020-11-13,Demand by retailer,13.26
2020-11-13,Demand by customer,10.58
2020-11-14,Demand by supplier,11.39
2020-11-14,Demand by retailer,11.39
2020-11-14,Demand by customer,0.00
2020-11-15,Demand by supplier,9.39
2020-11-15,Demand by retailer,9.39
2020-11-15,Demand by customer,22.68
2020-11-16,Demand by supplier,18.70
2020-11-16,Demand by retailer,18.70
2020-11-16,Demand by customer,14.06
2020-11-17,Demand by supplier,15.45
2020-11-17,Demand by retailer,15.45
2020-11-17,Demand by customer,8.41
2020-11-18,Demand by supplier,10.52
2020-11-18,Demand by retailer,10.52
2020-11-18,Demand by customer,14.69
2020-11-19,Demand by supplier,13.44
2020-11-19,Demand by retailer,13.44
2020-11-19,Demand by customer,8.24
2020-11-20,Demand by supplier,9.80
2020-11-20,Demand by retailer,9.80
2020-11-20,Demand by customer,7.46
2020-11-21,Demand by supplier,8.16
2020-11-21,Demand by retailer,8.16
2020-11-21,Demand by customer,16.21
2020-11-22,Demand by supplier,13.80
2020-11-22,Demand by retailer,13.80
2020-11-22,Demand by customer,0.00
2020-11-23,Demand by supplier,4.14
2020-11-23,Demand by retailer,4.14
2020-11-23,Demand by customer,17.03
2020-11-24,Demand by supplier,13.16
2020-11-24,Demand by retailer,13.16
2020-11-24,Demand by customer,12.74
2020-11-25,Demand by supplier,12.87
2020-11-25,Demand by retailer,12.87
2020-11-25,Demand by customer,15.33
2020-11-26,Demand by supplier,14.60
2020-11-26,Demand by retailer,14.60
2020-11-26,Demand by customer,16.45
2020-11-27,Demand by supplier,15.89
2020-11-27,Demand by retailer,15.89
2020-11-27,Demand by customer,21.05
2020-11-28,Demand by supplier,19.50
2020-11-28,Demand by retailer,19.50
2020-11-28,Demand by customer,20.25
2020-11-29,Demand by supplier,15.27
2020-11-29,Demand by retailer,15.27
2020-11-29,Demand by customer,16.30
2020-11-30,Demand by supplier,14.24
2020-11-30,Demand by retailer,14.24
2020-11-30,Demand by customer,7.26
2020-12-01,Demand by supplier,7.17
2020-12-01,Demand by retailer,7.17
2020-12-01,Demand by customer,14.95
2020-12-02,Demand by supplier,11.36
2020-12-02,Demand by retailer,11.36
2020-12-02,Demand by customer,6.64
2020-12-03,Demand by supplier,8.06
2020-12-03,Demand by retailer,8.06
2020-12-03,Demand by customer,3.25
2020-12-04,Demand by supplier,4.69
2020-12-04,Demand by retailer,4.69
2020-12-04,Demand by customer,13.34
2020-12-05,Demand by supplier,10.75
2020-12-05,Demand by retailer,10.75
2020-12-05,Demand by customer,12.66
2020-12-06,Demand by supplier,12.08
2020-12-06,Demand by retailer,12.08
2020-12-06,Demand by customer,18.61
2020-12-07,Demand by supplier,16.65
2020-12-07,Demand by retailer,16.65
2020-12-07,Demand by customer,0.00
2020-12-08,Demand by supplier,6.14
2020-12-08,Demand by retailer,6.14
2020-12-08,Demand by customer,14.41
2020-12-09,Demand by supplier,14.48
2020-12-09,Demand by retailer,14.48
2020-12-09,Demand by customer,14.94
2020-12-10,Demand by supplier,14.81
2020-12-10,Demand by retailer,14.81
2020-12-10,Demand by customer,10.98
2020-12-11,Demand by supplier,12.13
2020-12-11,Demand by retailer,12.13
2020-12-11,Demand by customer,20.75
2020-12-12,Demand by supplier,18.16
2020-12-12,Demand by retailer,18.16
2020-12-12,Demand by customer,3.97
2020-12-13,Demand by supplier,8.23
2020-12-13,Demand by retailer,8.23
2020-12-13,Demand by customer,12.62
2020-12-14,Demand by supplier,11.30
2020-12-14,Demand by retailer,11.30
2020-12-14,Demand by customer,7.57
2020-12-15,Demand by supplier,8.69
2020-12-15,Demand by retailer,8.69
2020-12-15,Demand by customer,10.13
2020-12-16,Demand by supplier,9.69
2020-12-16,Demand by retailer,9.69
2020-12-16,Demand by customer,3.33
2020-12-17,Demand by supplier,5.24
2020-12-17,Demand by retailer,5.24
2020-12-17,Demand by customer,9.25
2020-12-18,Demand by supplier,11.12
2020-12-18,Demand by retailer,11.12
2020-12-18,Demand by customer,15.04
2020-12-19,Demand by supplier,13.87
2020-12-19,Demand by retailer,13.87
2020-12-19,Demand by customer,11.11
2020-12-20,Demand by supplier,11.94
2020-12-20,Demand by retailer,11.94
2020-12-20,Demand by customer,12.72
2020-12-21,Demand by supplier,12.48
2020-12-21,Demand by retailer,12.48
2020-12-21,Demand by customer,4.81
2020-12-22,Demand by supplier,10.75
2020-12-22,Demand by retailer,10.75
2020-12-22,Demand by customer,21.57
2020-12-23,Demand by supplier,18.32
2020-12-23,Demand by retailer,18.32
2020-12-23,Demand by customer,5.31
2020-12-24,Demand by supplier,9.21
2020-12-24,Demand by retailer,9.21
2020-12-24,Demand by customer,10.41
2020-12-25,Demand by supplier,10.05
2020-12-25,Demand by retailer,10.05
2020-12-25,Demand by customer,14.46
2020-12-26,Demand by supplier,13.14
2020-12-26,Demand by retailer,13.14
2020-12-26,Demand by customer,8.98
2020-12-27,Demand by supplier,10.23
2020-12-27,Demand by retailer,10.23
2020-12-27,Demand by customer,15.67
2020-12-28,Demand by supplier,14.04
2020-12-28,Demand by retailer,14.04
2020-12-28,Demand by customer,11.66
2020-12-29,Demand by supplier,12.37
2020-12-29,Demand by retailer,12.37
2020-12-29,Demand by customer,22.40
2020-12-30,Demand by supplier,19.39
2020-12-30,Demand by retailer,19.39
2020-12-30,Demand by customer,14.20
2020-12-31,Demand by supplier,15.76
2020-12-31,Demand by retailer,15.76
2020-12-31,Demand by customer,13.12
2021-01-01,Demand by supplier,13.91
2021-01-01,Demand by retailer,13.91
2021-01-01,Demand by customer,4.55
2021-01-02,Demand by supplier,7.36
2021-01-02,Demand by retailer,7.36
2021-01-02,Demand by customer,13.58
2021-01-03,Demand by supplier,11.71
2021-01-03,Demand by retailer,11.71
2021-01-03,Demand by customer,17.42
2021-01-04,Demand by supplier,14.85
2021-01-04,Demand by retailer,14.85
2021-01-04,Demand by customer,13.23
2021-01-05,Demand by supplier,13.72
2021-01-05,Demand by retailer,13.72
2021-01-05,Demand by customer,3.67
2021-01-06,Demand by supplier,6.68
2021-01-06,Demand by retailer,6.68
2021-01-06,Demand by customer,6.39
2021-01-07,Demand by supplier,6.48
2021-01-07,Demand by retailer,6.48
2021-01-07,Demand by customer,8.61
2021-01-08,Demand by supplier,7.97
2021-01-08,Demand by retailer,7.97
2021-01-08,Demand by customer,10.40
2021-01-09,Demand by supplier,9.67
2021-01-09,Demand by retailer,9.67
2021-01-09,Demand by customer,0.42
2021-01-10,Demand by supplier,13.20
2021-01-10,Demand by retailer,13.20
2021-01-10,Demand by customer,23.53
2021-01-11,Demand by supplier,20.43
2021-01-11,Demand by retailer,20.43
2021-01-11,Demand by customer,9.53
2021-01-12,Demand by supplier,12.80
2021-01-12,Demand by retailer,12.80
2021-01-12,Demand by customer,11.03
2021-01-13,Demand by supplier,11.56
2021-01-13,Demand by retailer,11.56
2021-01-13,Demand by customer,7.09
2021-01-14,Demand by supplier,8.43
2021-01-14,Demand by retailer,8.43
2021-01-14,Demand by customer,9.91
2021-01-15,Demand by supplier,9.47
2021-01-15,Demand by retailer,9.47
2021-01-15,Demand by customer,23.80
2021-01-16,Demand by supplier,19.50
2021-01-16,Demand by retailer,19.50
2021-01-16,Demand by customer,3.48
2021-01-17,Demand by supplier,8.28
2021-01-17,Demand by retailer,8.28
2021-01-17,Demand by customer,6.51
2021-01-18,Demand by supplier,7.04
2021-01-18,Demand by retailer,7.04
2021-01-18,Demand by customer,2.84
2021-01-19,Demand by supplier,4.10
2021-01-19,Demand by retailer,4.10
2021-01-19,Demand by customer,6.27
2021-01-20,Demand by supplier,9.61
2021-01-20,Demand by retailer,9.61
2021-01-20,Demand by customer,20.99
2021-01-21,Demand by supplier,17.58
2021-01-21,Demand by retailer,17.58
2021-01-21,Demand by customer,5.70
2021-01-22,Demand by supplier,12.87
2021-01-22,Demand by retailer,12.87
2021-01-22,Demand by customer,6.91
2021-01-23,Demand by supplier,10.82
2021-01-23,Demand by retailer,10.82
2021-01-23,Demand by customer,0.00
2021-01-24,Demand by supplier,9.95
2021-01-24,Demand by retailer,9.95
2021-01-24,Demand by customer,7.59
2021-01-25,Demand by supplier,12.80
2021-01-25,Demand by retailer,12.80
2021-01-25,Demand by customer,11.74
2021-01-26,Demand by supplier,12.06
2021-01-26,Demand by retailer,12.06
2021-01-26,Demand by customer,6.68
2021-01-27,Demand by supplier,10.95
2021-01-27,Demand by retailer,10.95
2021-01-27,Demand by customer,7.32
2021-01-28,Demand by supplier,8.41
2021-01-28,Demand by retailer,8.41
2021-01-28,Demand by customer,15.78
2021-01-29,Demand by supplier,13.57
2021-01-29,Demand by retailer,13.57
2021-01-29,Demand by customer,13.86
2021-01-30,Demand by supplier,13.78
2021-01-30,Demand by retailer,13.78
2021-01-30,Demand by customer,9.41
2021-01-31,Demand by supplier,10.72
2021-01-31,Demand by retailer,10.72
2021-01-31,Demand by customer,4.61
2021-02-01,Demand by supplier,6.69
2021-02-01,Demand by retailer,6.69
2021-02-01,Demand by customer,0.00
2021-02-02,Demand by supplier,10.28
2021-02-02,Demand by retailer,10.28
2021-02-02,Demand by customer,22.01
2021-02-03,Demand by supplier,18.49
2021-02-03,Demand by retailer,18.49
2021-02-03,Demand by customer,0.00
2021-02-04,Demand by supplier,5.64
2021-02-04,Demand by retailer,5.64
2021-02-04,Demand by customer,14.70
2021-02-05,Demand by supplier,11.98
2021-02-05,Demand by retailer,11.98
2021-02-05,Demand by customer,8.75
2021-02-06,Demand by supplier,9.72
2021-02-06,Demand by retailer,9.72
2021-02-06,Demand by customer,4.97
2021-02-07,Demand by supplier,9.46
2021-02-07,Demand by retailer,9.46
2021-02-07,Demand by customer,16.39
